1003782,1003793,4,3,8648529435
1003714,1003699,4,2,8648529435
1003268,1003278,4,1,8648529435
1003275,1003288,4,1,8648529435
1003782,1003793,1,1,8648529435
1003890,1003896,4,1,8775111435
1004188,1004204,4,1,8790733435
1003268,1003280,4,2,8835628435
1002829,1005145,4,1,8977394435
1004492,1004496,4,1,9323925435
1003275,1003286,4,1,9425322435
1003268,1003277,4,1,9425322435
1004523,1004559,4,2,9455690435
1004407,1004409,4,2,9455690435
1003391,1003493,4,1,9455690435
1004407,1004408,4,2,9455690435
1003649,1003650,4,1,9455690435
1003966,1003981,4,1,9455690435
1003271,1003283,4,1,9455690435
1004523,1004559,1,1,9455690435
1004530,1004749,4,1,9638993435
1003061,1003064,4,2,9638993435
1003162,1003167,4,1,9638993435
1003163,1003171,4,1,9638993435
1003163,1003170,4,1,9638993435
1003275,1003286,4,3,9638993435
1003268,1003279,4,4,9638993435
1003062,1003068,4,2,9638993435
1000738,1003156,4,2,9638993435
1003164,1003174,4,1,9836093435
1002829,1005145,4,1,9960047435
1004531,1004766,4,2,10288182435
1004105,1004129,4,1,10408705435
1003061,1003066,4,1,10507109435
1004524,1005043,4,1,10516818435
1004524,1004577,4,2,10516818435
1004524,1005043,1,1,10516818435
1004524,1004582,4,1,10516818435
1004524,1004582,1,1,10516818435
1004524,1004578,4,1,10516818435
1003061,1003066,4,1,10516818435
1004524,1005045,4,1,10516818435
1003714,1003699,4,1,10516818435
1003728,1003775,4,3,10543682435
1000738,1003156,3,1,10543682435
1000738,1003156,1,1,10543682435
1003728,1003766,4,1,10543682435
1000738,1003156,4,4,10543682435
1004522,1004532,4,2,10817213435
1004522,1004533,4,2,10817213435
1004522,1004532,1,1,10817213435
1003162,1003169,4,3,10900068435
1004525,1004650,4,2,11130529435
1004492,1004493,4,2,11130529435
1004113,1004223,3,1,11130529435
1004530,1004748,3,1,11130529435
1004525,1004650,3,1,11130529435
1004530,1004748,1,1,11130529435
1004525,1004650,1,1,11130529435
1004525,1004645,4,1,11130529435
1004105,1004129,4,1,11130529435
1004113,1004223,4,1,11130529435
1004113,1004223,1,1,11130529435
1004530,1004748,4,1,11130529435
1004531,1004771,4,1,11130529435
1000738,1003156,4,1,11331425435
1002829,1005145,4,2,11331425435
1004053,1004099,4,7,11350040435
1003271,1003281,4,2,11412601435
1003271,1003282,4,1,11412601435
1000771,1003145,4,1,11412601435
1003276,1003293,4,1,11412601435
1003163,1003171,4,1,11412601435
1004315,1004322,4,2,11958787435
1004572,1004699,4,1,11958787435
1004055,1004144,4,4,11958787435
1003594,1003595,4,1,11958787435
1004315,1004320,4,4,11958787435
1004105,1004129,4,12,11958787435
1004052,1004057,4,7,11958787435
1004105,1004126,1,1,11958787435
1004568,1004640,1,1,11958787435
1004113,1004223,1,2,11958787435
1004568,1004620,1,1,11958787435
1004528,1004741,4,1,11958787435
1004105,1004126,4,3,11958787435
1004568,1004640,4,10,11958787435
1004572,1004708,4,3,11958787435
1003061,1003063,4,1,11958787435
1000771,1003148,4,9,11958787435
1004568,1004633,4,1,11958787435
1004113,1004223,4,8,11958787435
1004568,1004620,4,18,11958787435
1004055,1004147,4,1,11958787435
1004055,1004144,1,1,11958787435
1004105,1004129,1,3,11958787435
1004315,1004322,1,1,11958787435
1004105,1004129,3,1,11958787435
1004105,1004126,3,1,11958787435
1004113,1004223,3,1,11958787435
1002829,1005145,4,1,12139681435
1000738,1003156,4,1,12139681435
1000738,1003156,4,1,12177203435
1002829,1005145,4,1,12177203435
1003387,1003430,4,1,12288017435
1003062,1003068,4,2,12288017435
1003061,1003063,4,11,12433652435
1003782,1003820,4,1,12433652435
1004188,1004204,4,1,12433652435
1003905,1003947,4,1,12433652435
1004052,1004057,4,1,12433652435
1004191,1004401,4,2,12433652435
1004568,1004640,4,2,12433652435
1003211,1003240,4,1,12433652435
1003728,1003736,4,1,12433652435
1003211,1003235,4,1,12433652435
1003061,1003066,4,1,12433652435
1003061,1003065,4,1,12433652435
1003061,1003064,4,1,12433652435
1003890,1003895,4,1,12433652435
1005098,1005106,1,1,12433652435
1003890,1003898,1,1,12433652435
1005098,1005106,3,1,12433652435
1003890,1003898,3,1,12433652435
1004188,1004204,3,1,12433652435
1004055,1004147,4,1,12433652435
1003847,1003884,4,1,12433652435
1004014,1004030,4,1,12433652435
1004053,1004100,4,1,12433652435
1005099,1005108,4,1,12433652435
1003728,1003775,4,1,12433652435
1005098,1005106,4,4,12433652435
1003268,1003280,4,1,12433652435
1004053,1004099,4,1,12433652435
1005098,1005104,4,1,12433652435
1003656,1003669,4,4,12433652435
1003680,1003681,4,4,12433652435
1003062,1003068,4,4,12433652435
1003387,1003430,4,1,12433652435
1003905,1003923,4,1,12433652435
1003782,1003788,4,1,12433652435
1000771,1003151,4,2,12433652435
1003890,1003898,4,5,12433652435
1000771,1003145,4,1,12433652435
1004188,1004204,1,1,12433652435
1004492,1004496,4,1,12996920435
1003271,1003281,4,1,13069044435
1004477,1004479,4,8,13087367435
1004477,1004479,3,2,13087367435
1004572,1004708,4,2,13277313435
1003275,1003289,4,1,13277313435
1000738,1003157,4,1,13277313435
1000738,1003156,4,1,13277313435
1005099,1005113,4,1,13277313435
1003062,1003068,4,1,13353963435
1004315,1004320,1,2,13402070435
1004315,1004320,4,4,13402070435
1003276,1003293,4,1,13402070435
1005098,1005107,4,1,13402070435
1004407,1004408,4,5,13402070435
1004315,1004322,4,3,13402070435
1004524,1005043,4,3,13402070435
1003275,1003288,4,1,13402070435
1004407,1004408,3,1,13402070435
1004315,1004320,3,1,13402070435
1004407,1004409,1,1,13402070435
1004407,1004409,4,8,13402070435
1004315,1004322,2,1,13402070435
1004315,1004322,1,1,13402070435
1004407,1004408,1,2,13402070435
1004407,1004409,3,1,13402070435
1003061,1003063,4,1,13630414435
1005099,1005111,4,1,13900149435
1003275,1003286,4,1,13900149435
1003163,1003171,4,1,13996071435
1003163,1003171,1,1,13996071435
1000738,1003156,4,1,14176454435
1002829,1005145,4,1,14176454435
1002829,1005145,4,3,14519919435
1000738,1003156,4,3,14519919435
1003782,1003811,4,1,14852361435
1002829,1005145,4,2,14931055435
1003656,1003657,4,1,14931055435
1003847,1003868,3,1,14931055435
1003847,1003868,4,2,14931055435
1003728,1003775,4,3,14931055435
1003966,1004010,4,1,15111584435
1004105,1004129,4,1,15337884435
1000738,1003156,4,1,15337884435
1004105,1004129,1,1,15337884435
1003728,1003775,4,1,15337884435
1003268,1003279,4,1,16042626435
1004014,1004016,4,1,16423832435
1003062,1003070,4,2,16581366435
1005099,1005108,4,1,16904318435
1004105,1004129,4,3,16904318435
1003271,1003281,4,1,17055209435
1002829,1005145,4,2,17055209435
1003387,1003430,4,1,17055209435
1003164,1003174,1,1,17055209435
1002829,1005145,3,1,17055209435
1003387,1003430,3,1,17055209435
1003387,1003430,1,1,17055209435
1003164,1003174,4,3,17055209435
1004787,1004872,4,6,17135217435
1004790,1004910,4,1,17135217435
1004791,1004924,4,3,17135217435
1004791,1005019,4,1,17135217435
1004783,1004815,4,1,17442620435
1003062,1003068,1,2,17457950435
1003061,1003063,4,1,17457950435
1004188,1004204,1,1,17457950435
1003387,1003430,1,1,17457950435
1003782,1003793,1,1,17457950435
1003890,1003896,1,1,17457950435
1004188,1004204,4,1,17457950435
1003387,1003430,4,1,17457950435
1003728,1003775,4,1,17457950435
1003268,1003278,4,1,17457950435
1003782,1003793,4,2,17457950435
1003890,1003896,4,2,17457950435
1003062,1003068,4,3,17457950435
1003728,1003766,4,1,17457950435
1003714,1003699,4,2,17457950435
1004528,1004741,4,1,17457950435
1003728,1003744,4,2,17457950435
1003164,1003174,4,3,17457950435
1003268,1003279,4,7,17457950435
1004014,1004016,4,1,17457950435
1004522,1004532,4,1,17457950435
1003062,1003069,4,1,17457950435
1004492,1004493,4,1,17457950435
1003680,1003681,4,1,17457950435
1003680,1003681,1,1,17457950435
1003062,1003069,1,2,17457950435
1004014,1004016,1,1,17457950435
1003728,1003744,1,1,17457950435
1003728,1003766,1,1,17457950435
1004055,1004144,1,1,17657678435
1004055,1004144,4,3,17657678435
1003649,1003653,4,2,17657678435
1003268,1003279,4,5,17657678435
1004055,1004144,3,1,17657678435
1003062,1003068,4,3,17994500435
1003649,1003650,4,1,17994500435
1003951,1003953,4,1,17994500435
1004055,1004144,4,2,18094948435
1003782,1003788,3,1,18094948435
1004523,1004559,2,1,18094948435
1004522,1004532,2,1,18094948435
1004522,1004532,1,1,18094948435
1003275,1003290,4,1,18094948435
1003847,1003868,4,2,18094948435
1003275,1003288,4,2,18094948435
1003728,1003766,4,3,18094948435
1003268,1003279,4,2,18094948435
1004014,1004030,4,1,18094948435
1003728,1003775,4,6,18094948435
1002829,1003132,4,1,18094948435
1004523,1004559,4,1,18094948435
1005053,1005058,4,1,18094948435
1003847,1003864,4,2,18094948435
1004531,1004769,4,1,18094948435
1003728,1003736,4,2,18094948435
1003276,1003294,4,2,18094948435
1003163,1003171,4,1,18094948435
1003782,1003788,2,2,18094948435
1003714,1003721,2,1,18094948435
1004522,1004532,4,2,18094948435
1003275,1003289,4,1,18094948435
1003782,1003788,1,2,18094948435
1003714,1003721,1,1,18094948435
1004523,1004559,1,1,18094948435
1003728,1003744,4,3,18094948435
1003062,1003068,4,1,18094948435
1004492,1004496,4,1,18094948435
1003276,1003295,4,1,18094948435
1003782,1003788,4,17,18094948435
1000738,1003157,4,1,18094948435
1003268,1003277,4,1,18094948435
1004407,1004409,4,1,18094948435
1004568,1004614,4,1,18094948435
1003714,1003699,4,2,18094948435
1003212,1002815,4,1,18094948435
1003714,1003715,4,18,18094948435
1003966,1003999,4,2,18094948435
1003714,1003721,4,4,18094948435
1003275,1003286,4,5,18094948435
1003061,1003063,4,1,18094948435
1003276,1003292,4,1,18094948435
1003271,1003284,4,1,18792901435
1003728,1003744,4,1,18934083435
1004492,1004496,3,1,19390041435
1003714,1003699,1,1,19390041435
1004113,1004223,1,1,19390041435
1003276,1003295,1,1,19390041435
1004113,1004220,4,1,19390041435
1003714,1003699,4,1,19390041435
1004105,1004129,4,1,19390041435
1004113,1004223,4,1,19390041435
1003276,1003295,4,2,19390041435
1005099,1005113,4,1,19390041435
1003212,1002451,4,1,19390041435
1004052,1004057,4,1,19390041435
1004492,1004496,1,2,19390041435
1005099,1005111,4,1,19390041435
1004492,1004496,4,6,19390041435
1003594,1003626,4,3,19390041435
1004531,1004767,4,1,19390041435
1003275,1003288,4,1,19390041435
1003714,1003699,3,1,19390041435
1000738,1003156,4,1,19451872435
1000738,1003156,4,6,19635686435
1003387,1003430,4,1,19662258435
1004531,1004766,4,2,19662258435
1003387,1003419,4,5,19662258435
1005100,1005122,1,1,19662258435
1005100,1005122,4,2,19662258435
1000738,1003156,4,2,20606440435
1002829,1005145,4,2,20606440435
1002829,1005145,4,4,21036337435
1003163,1003171,4,7,21036337435
1003061,1003065,4,3,21516385435
1004522,1004533,4,1,21516385435
1002829,1005145,4,1,21605883435
1003275,1003287,1,1,21700418435
1003271,1003283,4,1,21700418435
1003275,1003288,1,1,21700418435
1003275,1003289,4,3,21700418435
1003275,1003286,4,2,21700418435
1003387,1003419,4,2,21700418435
1003275,1003287,4,3,21700418435
1003275,1003288,4,6,21700418435
1005099,1005111,4,2,21700418435
1003271,1003281,4,5,21700418435
1000738,1003156,4,7,21700418435
1004492,1004496,4,1,21700418435
1002829,1005145,4,2,21700418435
1005099,1005113,4,5,21700418435
1003728,1003775,4,2,21940953435
1004522,1004533,4,1,21940953435
1004570,1004649,4,2,21940953435
1003268,1003279,4,26,21940953435
1004439,1004449,4,1,21940953435
1003714,1003699,4,3,21940953435
1003966,1003999,1,1,21940953435
1003728,1003775,1,1,21940953435
1003268,1003279,1,2,21940953435
1003062,1003068,4,1,21940953435
1003163,1003170,4,2,21940953435
1003163,1003171,4,12,21940953435
1003728,1003775,3,1,21940953435
1003268,1003279,3,1,21940953435
1000738,1003157,4,2,21940953435
1004525,1004650,4,1,21940953435
1003966,1003999,4,2,21940953435
1005123,1005128,4,1,21940953435
1000738,1003156,4,1,22045416435
1003728,1003757,1,1,22131264435
1003728,1003757,4,1,22131264435
1003387,1003400,4,1,22131264435
1004053,1004101,4,1,22345373435
1003391,1003469,4,1,22345373435
1004531,1004767,4,1,22381800435
1004492,1004496,4,1,22381800435
1004530,1004749,4,2,22381800435
1004526,1004706,4,2,22381800435
1004523,1004558,4,1,22381800435
1004531,1004767,1,1,22381800435
1004105,1004129,4,1,22638103435
1004113,1004223,4,1,22638103435
1004407,1004409,4,1,22638103435
1003728,1003744,4,4,22638103435
1003728,1003736,4,1,22638103435
1003728,1003744,1,1,22638103435
1003728,1003736,1,1,22638103435
1004523,1004559,4,2,22638103435
1004523,1004558,4,2,22638103435
1003275,1003289,4,3,22705482435
1004531,1004766,4,1,22760524435
1000738,1003156,4,1,22760524435
1000771,1003148,4,1,22844693435
1003164,1003174,4,1,23264151435
1003061,1003063,4,3,23264151435
1003271,1003283,4,1,23358394435
1003275,1003289,4,4,23358394435
1002829,1005145,4,1,23719087435
1003594,1003595,4,4,23816980435
1003966,1003999,1,3,23968674435
1004531,1004766,3,1,23968674435
1003966,1003999,3,1,23968674435
1003847,1003868,3,1,23968674435
1003062,1003068,3,1,23968674435
1003728,1003766,3,1,23968674435
1003728,1003766,4,5,23968674435
1004523,1004559,4,1,23968674435
1003782,1003788,4,3,23968674435
1003275,1003286,4,1,23968674435
1003847,1003868,4,17,23968674435
1003728,1003766,1,1,23968674435
1003847,1003868,1,2,23968674435
1004787,1004875,4,1,23968674435
1003728,1003736,4,4,23968674435
1003728,1003775,4,10,23968674435
1004531,1004766,4,1,23968674435
1003061,1003064,4,3,23968674435
1004407,1004409,4,1,23968674435
1003275,1003289,4,1,23968674435
1003966,1003999,4,5,23968674435
1003728,1003775,1,1,23968674435
1004531,1004766,1,1,23968674435
1003061,1003064,1,1,23968674435
1004407,1004409,1,1,23968674435
1002829,1005145,4,3,24008970435
1000738,1003156,4,2,24008970435
1002829,1005145,1,1,24008970435
1003162,1003167,4,7,24089051435
1003714,1003699,3,1,24108396435
1004568,1004614,3,1,24108396435
1004439,1004454,4,1,24108396435
1003728,1003736,3,1,24108396435
1003164,1003174,3,1,24108396435
1003782,1003793,4,7,24121390435
1003594,1003635,4,2,24167818435
1003594,1003611,4,1,24167818435
1003061,1003064,4,1,24167818435
1003268,1003277,4,1,24167818435
1003275,1003289,4,2,24167818435
1003782,1003811,4,4,24167818435
1004055,1004142,4,3,24167818435
1003271,1003283,4,1,24167818435
1003275,1003288,4,3,24167818435
1003782,1003811,1,1,24167818435
1003714,1003699,4,1,24167818435
1003594,1003626,4,2,24167818435
1004568,1004633,4,1,24262718435
1004055,1004142,4,1,24262718435
1004789,1004899,4,2,24262718435
1003714,1003715,3,1,24968774435
1003728,1003744,4,2,24968774435
1003714,1003715,1,1,24968774435
